experiment,point,run,seed,method,n,m,d_or_h,k,total_s,ari,nmi,t_kmeans,t_affinity,t_spectral,t_propagate,t_laplacian,t_eigen,t_spectral_kmeans,status,error
m,100,4,22192,cpu_16,20000,100,64,10,0.1536574363708496,0.6468598410988291,0.7136080243613901,,,,,,,,ok,
m,100,4,22192,cpu_36,20000,100,64,10,0.11120772361755371,0.6468598410988291,0.7136080243613901,,,,,,,,ok,
m,250,0,22188,cpu_4,20000,250,64,10,1.383439064025879,0.7232496624620992,0.7813160687926655,,,,,,,,ok,
m,250,0,22188,cpu_8,20000,250,64,10,0.6919128894805908,0.7232496624620992,0.7813160687926655,,,,,,,,ok,
m,250,0,22188,cpu_16,20000,250,64,10,0.3778114318847656,0.7232496624620992,0.7813160687926655,,,,,,,,ok,
m,250,0,22188,cpu_36,20000,250,64,10,0.287609338760376,0.7232496624620992,0.7813160687926655,,,,,,,,ok,
m,250,1,22189,cpu_4,20000,250,64,10,1.362701416015625,0.7167575331851155,0.7706767875250002,,,,,,,,ok,
m,250,1,22189,cpu_8,20000,250,64,10,0.6832318305969238,0.7167575331851155,0.7706767875250002,,,,,,,,ok,
m,250,1,22189,cpu_16,20000,250,64,10,0.37441229820251465,0.7167575331851155,0.7706767875250002,,,,,,,,ok,
m,250,1,22189,cpu_36,20000,250,64,10,0.28490352630615234,0.7167575331851155,0.7706767875250002,,,,,,,,ok,
m,250,2,22190,cpu_4,20000,250,64,10,1.3730480670928955,0.6951613482221911,0.7743399069662396,,,,,,,,ok,
m,250,2,22190,cpu_8,20000,250,64,10,0.6866869926452637,0.6951613482221911,0.7743399069662396,,,,,,,,ok,
m,250,2,22190,cpu_16,20000,250,64,10,0.36716485023498535,0.6951613482221911,0.7743399069662396,,,,,,,,ok,
m,250,2,22190,cpu_36,20000,250,64,10,0.27931833267211914,0.6951613482221911,0.7743399069662396,,,,,,,,ok,
m,250,3,22191,cpu_4,20000,250,64,10,1.3616845607757568,0.7247423931190305,0.7712520307206393,,,,,,,,ok,
m,250,3,22191,cpu_8,20000,250,64,10,0.6854417324066162,0.7247423931190305,0.7712520307206393,,,,,,,,ok,
m,250,3,22191,cpu_16,20000,250,64,10,0.3736283779144287,0.7247423931190305,0.7712520307206393,,,,,,,,ok,
m,250,3,22191,cpu_36,20000,250,64,10,0.28514933586120605,0.7247423931190305,0.7712520307206393,,,,,,,,ok,
m,250,4,22192,cpu_4,20000,250,64,10,1.3802199363708496,0.7198821024510236,0.7758214432308055,,,,,,,,ok,
m,250,4,22192,cpu_8,20000,250,64,10,0.6910531520843506,0.7103106623018055,0.7760639546578396,,,,,,,,ok,
m,250,4,22192,cpu_16,20000,250,64,10,0.3892536163330078,0.7103106623018055,0.7760639546578396,,,,,,,,ok,
m,250,4,22192,cpu_36,20000,250,64,10,0.2899951934814453,0.7198821024510236,0.7758214432308055,,,,,,,,ok,
m,500,0,22188,cpu_4,20000,500,64,10,2.7638394832611084,0.6151370676238967,0.7590743320683462,,,,,,,,ok,
m,500,0,22188,cpu_8,20000,500,64,10,1.4095649719238281,0.6979142057945299,0.7828858860540961,,,,,,,,ok,
m,500,0,22188,cpu_16,20000,500,64,10,0.7814130783081055,0.6151370676238967,0.7590743320683462,,,,,,,,ok,
m,500,0,22188,cpu_36,20000,500,64,10,0.5916509628295898,0.6151370676238967,0.7590743320683462,,,,,,,,ok,
m,500,1,22189,cpu_4,20000,500,64,10,2.8483612537384033,0.4699025583235283,0.6640152225559472,,,,,,,,ok,
m,500,1,22189,cpu_8,20000,500,64,10,1.434805154800415,0.7609929731258366,0.7963878296793174,,,,,,,,ok,
m,500,1,22189,cpu_16,20000,500,64,10,0.8364419937133789,0.4699025583235283,0.6640152225559472,,,,,,,,ok,
